,id,overview,origin_country,original_name,vote_count,popularity,original_language
108,82739,"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",['JP'],青春ブタ野郎はバニーガール先輩の夢を見ない,1288,16.9726,ja
109,125910,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated.",['SE'],Young Royals,1183,10.2715,sv
110,96462,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected – a woman who writes fairy tales but doesn’t believe in them.",['KR'],사이코지만 괜찮아,1452,8.7362,ko
111,67389,"Banri Tada is a freshman at a Tokyo law school. After an accident, he suffers severe memory loss. Despite the incident, he befriends fellow freshman, Mitsuo Yanagisawa, which leads him to the beautiful, yet obsessive, Kouko Kaga.",['JP'],ゴールデンタイム,570,11.8721,ja
112,138502,"The X-Men, a band of mutants who use their uncanny gifts to protect a world that hates and fears them, are challenged like never before, forced to face a dangerous and unexpected new future.",['US'],X-Men '97,631,12.9474,en
113,40143,"Asakura Yoh is a shaman, a person who communicates with ghosts. He enters the Shaman Fight, for whoever wins the tournament gets to commune with the Great Spirit, God... that and his fiance Anna wants to be the wife of the Shaman King. Helping him are his friends Manta, Horo Horo, Ryu, and his samurai ghost partner, Amidamaru.",['JP'],シャーマンキング,438,15.0583,ja
114,68349,"A competitive swimmer crosses paths with his childhood friend, a rising weight lifting star, and realizes that she has a secret crush on his cousin.",['KR'],역도요정 김복주,929,5.3357,ko
115,120089,"A spy, an assassin and a telepath come together to pose as a family, each for their own reasons, while hiding their true identities from each other.",['JP'],SPY×FAMILY,2196,56.856,ja
116,88803,"For a thousand years, the Vikings have made quite a name and reputation for themselves as the strongest families with a thirst for violence. Thorfinn, the son of one of the Vikings' greatest warriors, spends his boyhood in a battlefield enhancing his skills in his adventure to redeem his most-desired revenge after his father was murdered.",['JP'],ヴィンランド・サガ,903,9.829,ja
117,108291,"In 1987, bloodied man Soo-ho jumps into a women's university dormitory in Seoul. Yeong-ro, a female student who fell in love with him at a group blind date, tends to his wounds as the dormitory is ensnared in intense surveillance. As Soo-ho's secrets unravel, he must eventually face the conflict between his heart to Yeong-ro and responsibility to his comrades, as well as to his sibling who awaits him in his home country. What will be of their fate?",['KR'],설강화,305,8.6023,ko
118,68129,"While on the verge of retirement, skater Yuri Katsuki meets Yuri Plisetsky and Victor Nikiforov, two skaters who rekindle his competitive fire.",['JP'],ユーリ!!! on ICE,649,10.1073,ja
119,66433,A story of a 25-year-old Go Hajin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae Soo and finds herself amongst the ruling princes of the Wang Family.,['KR'],달의 연인 - 보보경심 려,559,7.914,ko
120,19885,A modern update finds the famous sleuth and his doctor partner solving crime in 21st century London.,['GB'],Sherlock,6252,33.7141,en
121,117376,"At the age of eight, Park Joo Hyeong left for Italy after being adopted. Now an adult, he is known as Vincenzo Cassano and employed by a Mafia family as a consigliere. Due to warring Mafia factions, he flies to South Korea where he gets involved with lawyer Hong Cha Young. She is the type of attorney who will do anything to win a case. Now back in his motherland, he gives an unrivalled conglomerate a taste of his own medicine—with a side of his own version of justice.",['KR'],빈센조,1051,20.2537,ko
122,30991,"In 2071, roughly fifty years after an accident with a hyperspace gateway made the Earth almost uninhabitable, humanity has colonized most of the rocky planets and moons of the Solar System. Amid a rising crime rate, the Inter Solar System Police (ISSP) set up a legalized contract system, in which registered bounty hunters, also referred to as ""Cowboys"", chase criminals and bring them in alive in return for a reward.",['JP'],カウボーイビバップ,1880,38.4617,ja
123,9160,"This story is about a girl, Candy, who is a orphan. She is a nice and optimistic girl and she has a warm heart. When she was a child, she lived in an orphanage called Pony's Home. She had a good friend called Ann. And she met the ""handsome boy on the hill"" who is a important person in her life, on the hill behind the orphanage.

She was adopted by the Loka's family. What's awaiting her are the bad-hearted Leo and his sister, Eliza. One day, in the rose garden, she met a boy, who is identical to the ""handsome boy on the hill"" who she had met in her childhood. The boy is called Antony. Thereafter, a fantastic story that she has never expected begins.",['JP'],キャンディ・キャンディ,685,22.2006,ja
124,106600,"'In the SOOP BTS ver.' is a reality show, portraying BTS members' everyday life, relaxation, and everything in between, away from the city life. A time of freedom and healing in a place for BTS, and BTS only.",['KR'],In the SOOP BTS편,405,3.5185,ko
125,83095,"Iwatani Naofumi, a run-of-the-mill otaku, finds a book in the library that summons him to another world. He is tasked with joining the sword, spear, and bow as one of the Four Cardinal Heroes and fighting the Waves of Catastrophe as the Shield Hero. Excited by the prospect of a grand adventure, Naofumi sets off with his party. However, merely a few days later, he is betrayed and loses all his money, dignity, and respect. Unable to trust anyone anymore, he employs a slave named Raphtalia and takes on the Waves and the world. But will he really find a way to overturn this desperate situation?",['JP'],盾の勇者の成り上がり,1523,11.453,ja
126,77721,"Tsutsui Hikari (a.k.a ""Tsuttsun"") is a high school student who is content with his virtual life of anime and video games. One day, he gets stuck cleaning the pool with Iroha, a real live girl who is stylish, sassy and known to be easy with boys ... and she aggressively approaches him! Tsuttsun, who has few friends and lives in his own world, finds himself smitten by the confident and wild Iroha ... and his whole world is turned upside down!! It's the awkward and pure love story of a boy who experiences relationship for the first time.",['JP'],３Ｄ彼女　リアルガール,456,5.933,ja
127,83639,"A mysterious, clever girl named Nanno transfers to different schools, exposing the lies and misdeeds of the students and faculty at every turn.",['TH'],เด็กใหม่,920,27.2865,th
128,114410,"Denji has a simple dream—to live a happy and peaceful life, spending time with a girl he likes. This is a far cry from reality, however, as Denji is forced by the yakuza into killing devils in order to pay off his crushing debts. Using his pet devil Pochita as a weapon, he is ready to do anything for a bit of cash.",['JP'],チェンソーマン,2059,21.2392,ja
129,3793,"Zim dreams of greatness. Unfortunately, though, he's hopelessly inept as a space invader. Desperate to be rid of the annoying Zim, his planet's leaders send him on a mission to infiltrate Earth, providing him with leftover, cobbled-together equipment. To their consternation, Zim succeeds in setting up a base on Earth and infiltrating human culture, posing as a human child as he plots the planet's downfall. Only Zim's archnemesis, Dib, recognizes that Zim is an alien, and of course, nobody believes Dib's claims.",['US'],Invader ZIM,448,8.5516,en
